date,team,opponent,home_away,outcome,team_score,opponent_score,overtime,games,goals,assists,sh_att,so_g,fouls,red_cards,yellow_cards,gc,goal_app,ggs,goalie_min_plyd,ga,saves,shutouts,combined_sho,g_wins,g_loss,d_saves,corners,pk,pk_att,gwg,defensive_goals,defensive_assists,defensive_sh_att,defensive_so_g,defensive_fouls,defensive_red_cards,defensive_yellow_cards,defensive_gc,defensive_goal_app,defensive_ggs,defensive_goalie_min_plyd,defensive_ga,defensive_saves,defensive_shutouts,defensive_combined_sho,defensive_g_wins,defensive_g_loss,defensive_d_saves,defensive_corners,defensive_pk,defensive_pk_att,defensive_gwg,team_id,opponent_id
2022-11-04,Texas Southern Lady Tigers,"Jackson St. Prairie View, TX",Away,Loss,0,2,NA,1,0,0,6,3,5,0,1,0,0,0,90:00,2,6,0,0,0,0,0,2,0,0,0,2,0,14,8,9,0,3,0,0,0,90:00,0,3,1,1,0,0,0,6,0,0,1,699,NA
2022-08-18,Texas St. Bobcats,St. Mary's (TX),Home,Win,1,0,NA,1,1,2,28,9,7,0,0,0,0,0,90:00,0,0,1,0,0,0,0,4,0,1,1,0,0,1,0,9,0,1,0,0,0,90:00,1,8,0,0,0,0,0,1,0,0,0,670,1346
2022-08-21,Texas St. Bobcats,UIW,Home,Win,3,0,NA,1,3,1,16,8,13,0,0,0,0,0,90:00,0,2,1,0,0,0,0,7,1,1,1,0,0,6,2,12,0,0,0,0,0,90:00,3,5,0,0,0,0,0,1,0,0,0,670,2743
2022-08-25,Texas St. Bobcats,A&M-Corpus Christi,Away,Win,2,1,NA,1,2,1,18,9,10,0,0,0,0,0,90:00,1,1,0,0,0,0,0,4,0,0,1,1,1,6,2,6,0,0,0,0,0,90:00,2,7,0,0,0,0,0,4,0,0,0,670,26172
2022-08-28,Texas St. Bobcats,Houston Christian,Home,Win,2,1,NA,1,2,1,22,10,11,0,0,0,0,0,90:00,1,3,0,0,0,0,0,4,1,1,1,1,0,12,4,15,0,2,0,0,0,90:00,2,8,0,0,0,0,0,2,0,0,0,670,287
2022-09-01,Texas St. Bobcats,Kansas City,Home,Win,1,0,NA,1,1,1,7,3,9,0,1,0,0,0,90:00,0,4,1,0,0,0,0,3,0,0,1,0,0,5,4,9,0,0,0,0,0,90:00,1,2,0,0,0,0,0,3,0,0,0,670,2707
2022-09-04,Texas St. Bobcats,North Texas,Away,Draw,2,2,NA,1,2,2,8,4,9,0,1,0,0,0,90:00,2,2,0,0,0,0,0,8,0,0,0,2,4,14,4,4,0,2,0,0,0,90:00,2,2,0,0,0,0,0,7,0,0,0,670,497
2022-09-08,Texas St. Bobcats,Rice,Home,Win,2,1,NA,1,2,2,13,5,11,0,0,0,0,0,90:00,1,6,0,0,0,0,0,8,0,0,1,1,1,15,7,10,0,0,0,0,0,90:00,2,3,0,0,0,0,0,7,0,0,0,670,574
2022-09-11,Texas St. Bobcats,TCU,Home,Loss,0,3,NA,1,0,0,9,1,9,0,1,0,0,0,90:00,3,1,0,0,0,0,0,3,0,0,0,3,3,18,4,5,0,0,0,0,0,90:00,0,1,1,0,0,0,0,4,1,1,1,670,698
2022-09-17,Texas St. Bobcats,Arkansas St.,Home,Win,2,1,NA,1,2,1,10,6,13,0,1,0,0,0,90:00,1,10,0,0,0,0,0,8,0,0,1,1,1,13,11,11,0,1,0,0,0,90:00,2,4,0,0,0,0,0,3,0,0,0,670,30
2022-09-22,Texas St. Bobcats,Ga. Southern,Away,Draw,1,1,NA,1,1,1,8,1,13,0,0,0,0,0,90:00,1,5,0,0,0,0,0,6,0,0,0,1,2,11,6,7,0,0,0,0,0,90:00,1,0,0,0,0,0,0,1,0,0,0,670,253
2022-09-25,Texas St. Bobcats,ULM,Home,Win,4,1,NA,1,4,4,20,11,17,0,1,0,0,0,90:00,1,2,0,0,0,0,0,11,0,0,1,1,1,11,3,11,0,0,0,0,0,90:00,4,7,0,0,0,0,0,1,0,0,0,670,498
2022-10-01,Texas St. Bobcats,Southern Miss.,Away,Win,1,0,NA,1,1,0,14,2,9,0,1,0,0,0,90:00,0,3,1,0,0,0,0,6,0,0,1,0,0,6,3,7,0,0,0,0,0,90:00,1,2,0,0,0,0,0,3,0,0,0,670,664
2022-10-06,Texas St. Bobcats,James Madison,Home,Loss,1,3,NA,1,1,0,12,7,10,0,1,0,0,0,90:00,3,4,0,0,0,0,0,4,1,1,0,3,4,11,7,9,0,2,0,0,0,90:00,1,6,0,0,0,0,0,2,0,0,1,670,317
2022-10-09,Texas St. Bobcats,Louisiana,Away,Win,2,1,NA,1,2,2,13,6,11,0,1,0,0,0,90:00,1,3,0,0,0,0,0,7,1,1,1,1,2,8,4,12,0,1,0,0,0,90:00,2,4,0,0,0,0,0,2,0,0,0,670,671
2022-10-16,Texas St. Bobcats,Troy,Away,Win,2,1,NA,1,2,2,11,9,10,0,1,0,0,0,90:00,1,3,0,0,0,0,0,8,0,0,1,1,1,11,4,14,0,0,0,0,0,90:00,2,7,0,0,0,0,0,2,0,0,0,670,716
2022-10-20,Texas St. Bobcats,South Alabama,Home,Loss,0,3,NA,1,0,0,4,2,10,1,0,0,0,0,90:00,3,5,0,0,0,0,0,6,0,0,0,3,2,13,8,6,0,0,0,0,0,90:00,0,2,1,0,0,0,0,6,0,0,1,670,646
2022-10-23,Texas St. Bobcats,Marshall,Away,Loss,1,4,NA,1,1,2,11,2,12,0,1,0,0,0,90:00,4,5,0,0,0,0,0,4,0,0,0,4,2,13,9,12,0,1,0,0,0,90:00,1,1,0,0,0,0,0,3,0,0,1,670,388
2022-10-27,Texas St. Bobcats,App State,Home,Win,1,0,NA,1,1,1,17,6,9,0,1,0,0,0,90:00,0,3,1,0,0,0,0,9,0,0,1,0,0,5,3,14,0,1,0,0,0,90:00,1,5,0,0,0,0,0,2,0,0,0,670,27
2022-11-02,Texas St. Bobcats,"James Madison Foley, AL",Away,Loss,0,1,NA,1,0,0,6,2,5,0,0,0,0,0,90:00,1,6,0,0,0,0,0,5,0,0,0,1,1,16,7,6,0,0,0,0,0,90:00,0,2,1,0,0,0,0,2,0,0,1,670,317
2022-08-18,Texas Tech Red Raiders,Troy,Home,Win,2,0,NA,1,2,2,17,8,6,0,0,0,0,0,90:00,0,0,1,0,0,0,0,7,0,0,1,0,0,2,0,6,0,0,0,0,0,90:00,2,6,0,0,0,0,0,1,0,0,0,700,716
2022-08-21,Texas Tech Red Raiders,Arizona,Home,Loss,0,1,NA,1,0,0,17,6,8,0,1,0,0,0,90:00,1,2,0,0,0,0,0,7,0,0,0,1,1,6,3,11,0,1,0,0,0,90:00,0,6,1,0,0,0,0,4,0,0,1,700,29
2022-08-25,Texas Tech Red Raiders,New Mexico,Home,Draw,1,1,NA,1,1,1,13,5,6,0,1,0,0,0,90:00,1,2,0,0,0,0,0,9,0,0,0,1,0,5,3,8,0,1,0,0,0,90:00,1,4,0,0,0,0,0,0,0,0,0,700,473
2022-08-27,Texas Tech Red Raiders,Cal St. Fullerton,Away,Draw,0,0,NA,1,0,0,12,5,5,0,1,0,0,0,90:00,0,3,1,0,0,0,0,3,0,0,0,0,0,5,3,12,0,2,0,0,0,90:00,0,5,1,0,0,0,0,6,0,0,0,700,97
2022-09-01,Texas Tech Red Raiders,Washington,Away,Loss,0,1,NA,1,0,0,7,2,6,0,2,0,0,0,90:00,1,7,0,0,0,0,0,6,0,0,0,1,0,12,8,1,0,0,0,0,0,90:00,0,2,1,0,0,0,0,4,0,0,1,700,756
2022-09-04,Texas Tech Red Raiders,Saint Mary's (CA),Away,Draw,0,0,NA,1,0,0,6,2,12,0,0,0,0,0,90:00,0,1,1,0,0,0,0,2,0,0,0,0,0,6,1,3,0,0,0,0,0,90:00,0,2,1,0,0,0,0,7,0,0,0,700,610
2022-09-08,Texas Tech Red Raiders,Houston,Home,Win,3,0,NA,1,3,1,13,5,11,0,0,0,0,0,90:00,0,1,1,0,0,0,0,6,0,0,1,0,0,3,1,7,0,0,0,0,0,90:00,3,2,0,0,0,0,0,5,0,0,0,700,288
2022-09-11,Texas Tech Red Raiders,North Texas,Away,Win,3,2,NA,1,3,1,8,3,9,0,0,0,0,0,90:00,2,4,0,0,0,0,0,4,0,0,1,2,2,17,6,10,0,0,0,0,0,90:00,3,0,0,0,0,0,0,3,0,0,0,700,497
2022-09-16,Texas Tech Red Raiders,Fresno St.,Home,Win,2,0,NA,1,2,1,12,4,9,0,0,0,0,0,90:00,0,1,1,0,0,0,0,8,0,0,1,0,0,1,1,11,0,1,0,0,0,90:00,2,2,0,0,0,0,0,3,0,0,0,700,96
2022-09-22,Texas Tech Red Raiders,West Virginia,Home,Draw,1,1,NA,1,1,1,6,2,12,0,0,0,0,0,90:00,1,5,0,0,0,0,0,2,0,0,0,1,1,9,6,6,0,1,0,0,0,90:00,1,1,0,0,0,0,0,4,0,0,0,700,768
2022-09-25,Texas Tech Red Raiders,Texas,Home,Loss,0,2,NA,1,0,0,13,4,6,0,3,0,0,0,90:00,2,7,0,0,0,0,0,3,0,0,0,2,0,13,9,8,0,0,0,0,0,90:00,0,4,1,0,0,0,0,7,0,0,1,700,703
2022-09-29,Texas Tech Red Raiders,Oklahoma St.,Away,Draw,1,1,NA,1,1,0,10,4,8,0,3,0,0,0,90:00,1,3,0,0,0,0,0,7,0,0,0,1,0,15,4,11,0,1,0,0,0,90:00,1,3,0,0,0,0,0,5,0,0,0,700,521
2022-10-02,Texas Tech Red Raiders,Oklahoma,Away,Win,2,1,NA,1,2,1,8,4,9,0,1,0,0,0,90:00,1,4,0,0,0,0,0,1,0,0,1,1,0,12,4,13,0,0,0,0,0,90:00,2,2,0,0,0,0,0,8,0,0,0,700,522
2022-10-06,Texas Tech Red Raiders,Iowa St.,Home,Win,3,0,NA,1,3,1,11,4,12,0,0,0,0,0,90:00,0,3,1,0,0,0,0,3,1,1,1,0,0,6,3,16,0,2,0,0,0,90:00,3,1,0,0,0,0,0,2,0,1,0,700,311
2022-10-13,Texas Tech Red Raiders,Kansas St.,Away,Win,1,0,NA,1,1,1,11,5,5,0,0,0,0,0,90:00,0,1,1,0,0,0,0,5,0,0,1,0,0,11,1,10,0,0,0,0,0,90:00,1,4,0,0,0,0,0,3,0,0,0,700,327
2022-10-16,Texas Tech Red Raiders,Kansas,Away,Win,2,1,NA,1,2,1,11,4,11,0,2,0,0,0,90:00,1,4,0,0,0,0,0,7,0,0,1,1,1,7,5,13,0,0,0,0,0,90:00,2,2,0,0,0,0,0,5,0,0,0,700,328
2022-10-20,Texas Tech Red Raiders,Baylor,Home,Win,2,0,NA,1,2,3,12,3,7,0,1,0,0,0,90:00,0,1,1,0,0,0,0,3,0,0,1,0,0,3,1,5,0,0,0,0,0,90:00,2,1,0,0,0,0,0,1,0,0,0,700,51
2022-10-27,Texas Tech Red Raiders,TCU,Away,Draw,0,0,NA,1,0,0,2,0,5,0,3,0,0,0,90:00,0,4,1,0,0,0,0,1,0,0,0,0,0,18,4,5,0,0,0,0,0,90:00,0,0,1,0,0,0,0,16,0,0,0,700,698
2022-10-30,Texas Tech Red Raiders,"Oklahoma Round Rock, TX",Away,Loss,0,1,NA,1,0,0,15,2,9,0,1,0,0,0,90:00,1,2,0,0,0,0,0,8,0,0,0,1,2,11,3,10,0,2,0,0,0,90:00,0,2,1,0,0,0,0,5,0,0,1,700,522
2022-08-18,"The Citadel Bulldogs, Cadets",Navy,Away,Loss,0,2,NA,1,0,0,12,3,13,0,0,0,0,0,90:00,2,3,0,0,0,0,0,9,0,0,0,2,2,8,5,8,0,0,0,0,0,90:00,0,3,1,0,0,0,0,4,0,0,1,141,726
2022-08-25,"The Citadel Bulldogs, Cadets",UNC Asheville,Home,Win,2,1,NA,1,2,3,19,7,10,0,0,0,0,0,90:00,1,9,0,0,0,0,0,12,0,0,1,1,1,17,10,9,0,1,0,0,0,90:00,2,5,0,0,0,0,0,4,0,0,0,141,456
2022-08-28,"The Citadel Bulldogs, Cadets",Gardner-Webb,Home,Loss,0,1,NA,1,0,0,17,6,15,0,3,0,0,0,90:00,1,4,0,0,0,0,0,10,0,0,0,1,0,10,5,9,0,1,0,0,0,90:00,0,6,1,0,0,0,0,5,0,0,1,141,1092
2022-09-02,"The Citadel Bulldogs, Cadets",USC Upstate,Home,Win,3,0,NA,1,3,4,11,5,10,0,1,0,0,0,90:00,0,6,1,0,0,0,0,2,0,0,1,0,0,7,6,8,0,2,0,0,0,90:00,3,2,0,0,0,0,0,6,0,0,0,141,10411
2022-09-04,"The Citadel Bulldogs, Cadets",Presbyterian,Away,Win,4,2,NA,1,4,2,17,12,10,0,2,0,0,0,90:00,2,3,0,0,0,0,0,5,0,0,1,2,2,10,5,3,0,2,0,0,0,90:00,4,8,0,0,0,0,0,5,0,0,0,141,1320
2022-09-08,"The Citadel Bulldogs, Cadets",Stetson,Away,Loss,1,2,NA,1,1,2,11,4,9,0,1,0,0,0,90:00,2,3,0,0,0,0,0,7,0,0,0,2,0,16,5,12,0,2,0,0,0,90:00,1,3,0,0,0,0,0,6,0,0,1,141,678
2022-09-13,"The Citadel Bulldogs, Cadets",Charleston So.,Home,Win,3,0,NA,1,3,3,20,8,16,0,1,0,0,0,90:00,0,2,1,0,0,0,0,3,0,1,1,0,0,4,2,5,0,1,0,0,0,90:00,3,5,0,0,0,0,0,2,0,0,0,141,48
2022-09-20,"The Citadel Bulldogs, Cadets",South Carolina St.,Home,Win,9,0,NA,1,9,10,36,24,3,0,0,0,0,0,90:00,0,2,1,1,0,0,0,9,0,0,1,0,0,4,2,6,0,0,0,0,0,90:00,9,15,0,0,0,0,0,3,0,0,0,141,647
2022-09-23,"The Citadel Bulldogs, Cadets",Samford,Away,Win,1,0,NA,1,1,1,9,2,16,0,1,0,0,0,90:00,0,6,1,0,0,0,0,2,0,0,1,0,0,16,6,7,0,0,0,0,0,90:00,1,1,0,0,0,0,0,2,0,0,0,141,625
2022-09-25,"The Citadel Bulldogs, Cadets",Chattanooga,Away,Loss,1,2,NA,1,1,0,7,2,8,0,0,0,0,0,90:00,2,2,0,0,0,0,0,3,0,0,0,2,2,13,4,9,0,2,0,0,0,90:00,1,1,0,0,0,0,0,7,0,0,1,141,693
2022-10-03,"The Citadel Bulldogs, Cadets",ETSU,Home,Loss,0,1,NA,1,0,0,24,10,4,0,2,0,0,0,90:00,1,4,0,0,0,0,0,10,0,1,0,1,0,5,5,8,0,1,0,0,0,90:00,0,10,1,0,0,0,0,2,0,0,1,141,198
2022-10-06,"The Citadel Bulldogs, Cadets",Furman,Away,Win,2,0,NA,1,2,1,14,11,16,0,0,0,0,0,90:00,0,4,1,0,0,0,0,2,0,0,1,0,0,9,4,4,0,0,0,0,0,90:00,2,9,0,0,0,0,0,6,0,0,0,141,244
2022-10-09,"The Citadel Bulldogs, Cadets",Wofford,Away,Win,1,0,NA,1,1,1,10,5,14,0,0,0,0,0,90:00,0,2,1,0,0,0,0,6,0,0,1,0,0,5,2,5,0,0,0,0,0,90:00,1,4,0,0,0,0,0,1,0,0,0,141,2915
2022-10-11,"The Citadel Bulldogs, Cadets",Western Caro.,Home,Loss,1,6,NA,1,1,2,10,5,4,0,0,0,0,0,90:00,6,7,0,0,0,0,0,3,0,0,0,6,6,20,13,13,0,0,0,0,0,90:00,1,4,0,0,0,0,0,7,0,0,1,141,769
2022-10-14,"The Citadel Bulldogs, Cadets",Mercer,Home,Loss,2,3,NA,1,2,2,16,8,9,0,1,0,0,0,90:00,3,7,0,0,0,0,0,5,1,1,0,3,3,18,9,12,0,1,0,0,0,90:00,2,6,0,0,0,0,0,8,0,1,1,141,406
2022-10-21,"The Citadel Bulldogs, Cadets",UNC Greensboro,Home,Loss,0,4,NA,1,0,0,11,6,9,0,1,0,0,0,90:00,4,0,0,0,0,0,0,4,0,0,0,4,4,10,4,7,0,0,0,0,0,90:00,0,6,1,1,0,0,0,6,0,0,1,141,459
2022-10-23,"The Citadel Bulldogs, Cadets",VMI,Home,Win,5,1,NA,1,5,5,24,11,9,0,0,0,0,0,90:00,1,0,0,0,0,0,0,2,0,0,1,1,1,1,1,9,0,0,0,0,0,90:00,5,6,0,0,0,0,0,1,0,0,0,141,741
2022-10-25,"The Citadel Bulldogs, Cadets",VMI,Home,Win,3,0,NA,1,3,5,21,16,12,0,1,0,0,0,90:00,0,1,1,1,0,0,0,9,0,0,1,0,0,5,1,10,0,0,0,0,0,90:00,3,13,0,0,0,0,0,1,0,0,0,141,741
2022-10-28,"The Citadel Bulldogs, Cadets",Samford,Away,Loss,0,2,NA,1,0,0,6,3,11,0,1,0,0,0,90:00,2,8,0,0,0,0,0,3,0,0,0,2,1,21,10,12,0,1,0,0,0,90:00,0,3,1,0,0,0,0,9,0,2,1,141,625
2022-08-18,Toledo Rockets,Dayton,Away,Draw,2,2,NA,1,2,0,13,5,21,0,2,0,0,0,90:00,2,11,0,0,0,0,0,4,0,0,0,2,3,27,13,17,0,3,0,0,0,90:00,2,3,0,0,0,0,0,6,0,0,0,709,175
2022-08-21,Toledo Rockets,Illinois,Away,Loss,1,4,NA,1,1,0,7,4,5,0,2,0,0,0,90:00,4,5,0,0,0,0,0,3,0,0,0,4,4,16,9,9,0,1,0,0,0,90:00,1,3,0,0,0,0,0,2,0,0,1,709,301
2022-08-25,Toledo Rockets,Purdue Fort Wayne,Home,Draw,1,1,NA,1,1,0,20,11,12,0,3,0,0,0,90:00,1,1,0,0,0,0,0,5,1,1,0,1,0,4,2,12,0,1,0,0,0,90:00,1,10,0,0,0,0,0,2,0,0,0,709,308
2022-08-28,Toledo Rockets,Indiana St.,Away,Win,3,0,NA,1,3,1,16,9,13,0,1,0,0,0,90:00,0,1,1,0,0,0,0,8,0,1,1,0,0,4,1,8,0,1,0,0,0,90:00,3,6,0,0,0,0,0,1,0,0,0,709,305
2022-09-01,Toledo Rockets,Oakland,Home,Loss,1,4,NA,1,1,1,9,4,5,0,0,0,0,0,90:00,4,10,0,0,0,0,0,9,0,0,0,4,4,17,14,5,0,0,0,0,0,90:00,1,3,0,0,0,0,0,5,0,0,1,709,514
2022-09-11,Toledo Rockets,Michigan,Home,Loss,2,7,NA,1,2,0,9,8,8,0,1,0,0,0,90:00,7,5,0,0,0,0,0,1,0,1,0,7,3,35,12,3,1,3,0,0,0,90:00,2,6,0,0,0,0,0,5,2,2,1,709,418
2022-09-18,Toledo Rockets,Arizona St.,Away,Loss,0,5,NA,1,0,0,4,1,2,0,0,0,0,0,90:00,5,16,0,0,0,0,0,4,0,0,0,5,7,36,21,8,0,0,0,0,0,90:00,0,1,1,0,0,0,0,12,0,0,1,709,28
2022-09-22,Toledo Rockets,Bowling Green,Away,Draw,2,2,NA,1,2,3,9,4,12,0,1,0,0,0,90:00,2,7,0,0,0,0,0,2,0,0,0,2,2,26,9,27,0,4,0,0,0,90:00,2,2,0,0,0,0,0,8,0,0,0,709,71
2022-09-25,Toledo Rockets,NIU,Home,Loss,0,2,NA,1,0,0,19,6,9,0,0,0,0,0,90:00,2,1,0,0,0,0,0,8,0,0,0,2,2,10,3,10,0,2,0,0,0,90:00,0,6,1,0,0,0,0,1,0,0,1,709,503
2022-09-29,Toledo Rockets,Buffalo,Home,Loss,0,1,NA,1,0,0,6,3,11,0,2,0,0,0,90:00,1,7,0,0,0,0,0,2,0,0,0,1,2,18,8,14,0,0,0,0,0,90:00,0,3,1,0,0,0,0,12,0,0,1,709,86
2022-10-02,Toledo Rockets,Kent St.,Away,Draw,2,2,NA,1,2,0,6,4,13,0,0,0,0,0,90:00,2,5,0,0,0,0,0,2,0,0,0,2,3,9,7,14,0,0,0,0,0,90:00,2,2,0,0,0,0,0,6,0,0,0,709,331
2022-10-06,Toledo Rockets,Ball St.,Home,Loss,2,6,NA,1,2,2,10,7,8,0,0,0,0,0,90:00,6,5,0,0,0,0,0,8,0,0,0,6,4,15,11,10,0,1,0,0,0,90:00,2,5,0,0,0,0,0,4,0,0,1,709,47
2022-10-09,Toledo Rockets,Central Mich.,Away,Draw,1,1,NA,1,1,0,24,9,10,0,0,0,0,0,90:00,1,5,0,0,0,0,0,10,0,0,0,1,1,17,6,13,0,2,0,0,0,90:00,1,8,0,0,0,0,0,4,0,0,0,709,129
2022-10-13,Toledo Rockets,Eastern Mich.,Away,Win,2,1,NA,1,2,3,13,4,7,0,0,0,0,0,90:00,1,8,0,0,0,0,0,3,0,0,1,1,1,19,9,16,0,1,0,0,0,90:00,2,2,0,0,0,0,0,5,0,0,0,709,204
2022-10-16,Toledo Rockets,Miami (OH),Home,Draw,0,0,NA,1,0,0,5,3,11,0,0,0,0,0,90:00,0,7,1,0,0,0,0,1,0,0,0,0,0,18,7,13,0,0,0,0,0,90:00,0,3,1,0,0,0,0,5,0,0,0,709,414
2022-10-20,Toledo Rockets,Ohio,Home,Loss,1,4,NA,1,1,1,12,4,9,0,0,0,0,0,90:00,4,5,0,0,0,0,0,3,0,0,0,4,1,15,9,13,0,0,0,0,0,90:00,1,3,0,0,0,0,0,5,0,0,1,709,519
2022-10-23,Toledo Rockets,Akron,Away,Loss,0,5,NA,1,0,0,10,3,10,0,1,0,0,0,90:00,5,5,0,0,0,0,0,3,0,0,0,5,6,24,10,8,0,1,0,0,0,90:00,0,3,1,0,0,0,0,10,0,0,1,709,5
2022-10-27,Toledo Rockets,Western Mich.,Home,Loss,2,3,NA,1,2,2,8,6,12,0,0,0,0,0,90:00,3,5,0,0,0,0,0,2,0,0,0,3,0,15,8,8,0,0,0,0,0,90:00,2,4,0,0,0,0,0,9,0,0,1,709,774
2022-08-18,Towson Tigers,Howard,Away,Win,1,0,NA,1,1,0,14,8,7,0,2,0,0,0,90:00,0,6,1,0,0,0,0,5,0,0,1,0,0,10,6,5,0,1,0,0,0,90:00,1,7,0,0,0,0,0,2,0,0,0,711,290
2022-08-21,Towson Tigers,La Salle,Home,Loss,1,3,NA,1,1,1,12,5,13,0,2,0,0,0,90:00,3,7,0,0,0,0,0,4,0,0,0,3,3,12,10,11,0,0,0,0,0,90:00,1,4,0,0,0,0,0,4,0,1,1,711,340
2022-08-25,Towson Tigers,George Washington,Away,Draw,0,0,NA,1,0,0,7,3,3,0,0,0,0,0,90:00,0,4,1,0,0,0,0,5,0,0,0,0,0,9,4,3,0,0,0,0,0,90:00,0,3,1,1,0,0,0,3,0,0,0,711,249
2022-08-28,Towson Tigers,Mount St. Mary's,Home,Win,2,0,NA,1,2,3,18,10,7,0,0,0,0,0,90:00,0,3,1,0,0,0,0,8,0,0,1,0,0,8,3,13,0,2,0,0,0,90:00,2,8,0,0,0,0,0,2,0,0,0,711,450
2022-09-01,Towson Tigers,George Mason,Home,Win,2,1,NA,1,2,2,21,5,6,0,2,0,0,0,90:00,1,1,0,0,0,0,0,2,0,0,1,1,1,7,2,16,0,0,0,0,0,90:00,2,3,0,0,0,0,0,3,0,0,0,711,248
2022-09-04,Towson Tigers,Saint Francis (PA),Home,Win,3,0,NA,1,3,4,17,6,9,0,0,0,0,0,90:00,0,3,1,0,0,0,0,12,0,0,1,0,0,6,3,8,0,0,0,0,0,90:00,3,3,0,0,0,0,0,0,0,0,0,711,600
2022-09-08,Towson Tigers,Bucknell,Home,Win,2,0,NA,1,2,1,5,5,10,0,1,0,0,0,90:00,0,4,1,0,0,0,0,4,1,1,1,0,0,12,4,18,0,2,0,0,0,90:00,2,3,0,0,0,0,0,1,0,0,0,711,83
2022-09-13,Towson Tigers,Delaware St.,Home,Win,7,0,NA,1,7,6,27,16,6,0,0,0,0,0,90:00,0,0,1,1,0,0,0,9,1,1,1,0,0,2,0,12,0,0,0,0,0,90:00,7,9,0,0,0,0,0,0,0,0,0,711,178
2022-09-15,Towson Tigers,UMBC,Away,Win,2,0,NA,1,2,1,11,4,14,0,0,0,0,0,90:00,0,2,1,0,0,0,0,3,1,1,1,0,0,6,2,5,1,5,0,0,0,90:00,2,2,0,0,0,0,0,4,0,0,0,711,391
2022-09-22,Towson Tigers,Monmouth,Home,Loss,0,1,NA,1,0,0,4,3,9,0,0,0,0,0,90:00,1,2,0,0,0,0,0,1,0,0,0,1,0,9,3,12,0,0,0,0,0,90:00,0,3,1,0,0,0,0,4,0,0,1,711,439
2022-09-25,Towson Tigers,Northeastern,Home,Draw,0,0,NA,1,0,0,18,3,8,0,0,0,0,0,90:00,0,4,1,0,0,0,0,6,0,0,0,0,0,11,4,8,0,1,0,0,0,90:00,0,3,1,0,0,0,0,5,0,0,0,711,500
2022-09-29,Towson Tigers,Drexel,Away,Win,2,1,NA,1,2,2,12,6,14,0,0,0,0,0,90:00,1,6,0,0,0,0,0,3,0,0,1,1,1,14,7,11,0,2,0,0,0,90:00,2,4,0,0,0,0,0,1,0,1,0,711,191
2022-10-02,Towson Tigers,Delaware,Away,Draw,1,1,NA,1,1,0,5,3,8,0,0,0,0,0,90:00,1,5,0,0,0,0,0,5,0,0,0,1,1,10,6,7,0,1,0,0,0,90:00,1,2,0,0,0,0,0,4,0,0,0,711,180
2022-10-06,Towson Tigers,Col. of Charleston,Away,Win,2,0,NA,1,2,2,11,5,10,0,1,0,0,0,90:00,0,6,1,0,0,0,0,1,0,0,1,0,0,14,6,15,0,2,0,0,0,90:00,2,3,0,0,0,0,0,6,0,0,0,711,1014
2022-10-09,Towson Tigers,UNCW,Away,Draw,0,0,NA,1,0,0,9,4,13,0,1,0,0,0,90:00,0,2,1,0,0,0,0,3,0,0,0,0,0,9,2,11,0,2,0,0,0,90:00,0,4,1,1,0,0,0,5,0,0,0,711,460
2022-10-13,Towson Tigers,William & Mary,Home,Win,2,1,NA,1,2,0,13,6,9,0,0,0,0,0,90:00,1,3,0,0,0,0,0,6,0,0,1,1,2,8,4,11,0,3,0,0,0,90:00,2,4,0,0,0,0,0,5,0,0,0,711,786
2022-10-16,Towson Tigers,Hampton,Home,Win,6,0,NA,1,6,8,34,23,9,0,0,0,0,0,90:00,0,0,1,0,0,0,0,5,0,0,1,0,0,0,0,20,0,2,0,0,0,90:00,6,17,0,0,0,0,0,1,0,0,0,711,270
2022-10-23,Towson Tigers,Elon,Home,Draw,0,0,NA,1,0,0,19,6,7,0,0,0,0,0,90:00,0,1,1,0,0,0,0,7,0,0,0,0,0,5,1,5,0,1,0,0,0,90:00,0,6,1,1,0,0,0,1,0,0,0,711,1068
2022-10-27,Towson Tigers,"Elon West Long Branch, NJ",Away,Win,2,1,NA,1,2,1,13,5,8,0,1,0,0,0,90:00,1,2,0,0,0,0,0,4,0,0,1,1,1,10,3,11,0,1,0,0,0,90:00,2,3,0,0,0,0,0,2,0,0,0,711,1068
2022-10-30,Towson Tigers,"Hofstra West Long Branch, NJ",Away,Loss,0,2,NA,1,0,0,6,2,11,0,1,0,0,0,90:00,2,2,0,0,0,0,0,0,0,0,0,2,1,8,4,18,0,0,0,0,0,90:00,0,2,1,0,0,0,0,7,1,1,1,711,283
2022-08-18,Troy Trojans,Texas Tech,Away,Loss,0,2,NA,1,0,0,2,0,6,0,0,0,0,0,90:00,2,6,0,0,0,0,0,1,0,0,0,2,2,17,8,6,0,0,0,0,0,90:00,0,0,1,0,0,0,0,7,0,0,1,716,700
2022-08-22,Troy Trojans,Alabama A&M,Away,Loss,0,1,NA,1,0,0,18,8,10,1,0,0,0,0,90:00,1,6,0,0,0,0,0,3,0,0,0,1,0,16,7,12,0,0,0,0,0,90:00,0,8,1,0,0,0,0,2,0,0,1,716,6
2022-08-25,Troy Trojans,"McNeese Mobile, AL",Away,Win,3,1,NA,1,3,2,11,5,5,0,1,0,0,0,90:00,1,3,0,0,0,0,0,6,1,1,1,1,0,7,4,8,0,1,0,0,0,90:00,3,2,0,0,0,0,0,1,0,0,0,716,402
